bri,hue,sat,watt
61,2000,90,1.38
61,2000,100,1.38
61,2000,110,1.38
61,2000,120,1.38
61,2000,130,1.38
61,2000,140,1.36
61,2000,150,1.36
61,2000,160,1.36
61,2000,170,1.36
61,2000,180,1.36
61,2000,190,1.36
61,2000,200,1.36
61,2000,210,1.32
61,2000,220,1.32
61,2000,230,1.32
61,2000,240,1.32
61,2000,250,1.32
61,4000,0,1.32
61,4000,10,1.32
61,4000,20,1.42
61,4000,30,1.42
61,4000,40,1.42
61,4000,50,1.42
61,4000,60,1.42
61,4000,70,1.42
61,4000,80,1.42
61,4000,90,1.42
61,4000,100,1.38
61,4000,110,1.38
61,4000,120,1.38
61,4000,130,1.38
61,4000,140,1.38
61,4000,150,1.38
61,4000,160,1.38
61,4000,170,1.31
61,4000,180,1.31
61,4000,190,1.31
61,4000,200,1.31
61,4000,210,1.31
61,4000,220,1.31
61,4000,230,1.31
61,4000,240,1.23
61,4000,250,1.23
61,6000,0,1.23
61,6000,10,1.23
61,6000,20,1.23
61,6000,30,1.23
61,6000,40,1.23
61,6000,50,1.46
61,6000,60,1.46
61,6000,70,1.46
61,6000,80,1.46
61,6000,90,1.46
61,6000,100,1.46
61,6000,110,1.46
61,6000,120,1.46
61,6000,130,1.29
61,6000,140,1.29
61,6000,150,1.29
61,6000,160,1.29
61,6000,170,1.29
61,6000,180,1.29
61,6000,190,1.29
61,6000,200,1.27
61,6000,210,1.27
61,6000,220,1.27
61,6000,230,1.27
61,6000,240,1.27
61,6000,250,1.27
61,8000,0,1.27
61,8000,10,1.3
61,8000,20,1.3
61,8000,30,1.3
61,8000,40,1.3
61,8000,50,1.3
61,8000,60,1.3
61,8000,70,1.3
61,8000,80,1.3
61,8000,90,1.38
61,8000,100,1.38
61,8000,110,1.38
61,8000,120,1.38
61,8000,130,1.38
61,8000,140,1.38
61,8000,150,1.38
61,8000,160,1.3
61,8000,170,1.3
61,8000,180,1.3
61,8000,190,1.3
61,8000,200,1.3
61,8000,210,1.3
61,8000,220,1.3
61,8000,230,1.33
61,8000,240,1.33
61,8000,250,1.33
61,10000,0,1.33
61,10000,10,1.33
61,10000,20,1.33
61,10000,30,1.33
61,10000,40,1.43
61,10000,50,1.43
61,10000,60,1.43
61,10000,70,1.43
61,10000,80,1.43
61,10000,90,1.43
61,10000,100,1.43
61,10000,110,1.43
61,10000,120,1.36
61,10000,130,1.36
61,10000,140,1.36
61,10000,150,1.36
61,10000,160,1.36
61,10000,170,1.36
61,10000,180,1.36
61,10000,190,1.39
61,10000,200,1.39
61,10000,210,1.39
61,10000,220,1.39
61,10000,230,1.39
61,10000,240,1.39
61,10000,250,1.39
61,12000,0,1.21
61,12000,10,1.21
61,12000,20,1.21
61,12000,30,1.21
61,12000,40,1.21
61,12000,50,1.21
61,12000,60,1.21
61,12000,70,1.37
61,12000,80,1.37
61,12000,90,1.37
61,12000,100,1.37
61,12000,110,1.37
61,12000,120,1.37
61,12000,130,1.37
61,12000,140,1.37
61,12000,150,1.38
61,12000,160,1.38
61,12000,170,1.38
61,12000,180,1.38
61,12000,190,1.38
61,12000,200,1.38
61,12000,210,1.38
61,12000,220,1.28
61,12000,230,1.28
61,12000,240,1.28
61,12000,250,1.28
61,14000,0,1.28
61,14000,10,1.28
61,14000,20,1.28
61,14000,30,1.38
61,14000,40,1.38
61,14000,50,1.38
61,14000,60,1.38
61,14000,70,1.38
61,14000,80,1.38
61,14000,90,1.38
61,14000,100,1.38
61,14000,110,1.4
61,14000,120,1.4
61,14000,130,1.4
61,14000,140,1.4
61,14000,150,1.4
61,14000,160,1.4
61,14000,170,1.4
61,14000,180,1.33
61,14000,190,1.33
61,14000,200,1.33
61,14000,210,1.33
61,14000,220,1.33
61,14000,230,1.33
61,14000,240,1.33
61,14000,250,1.26
61,16000,0,1.26
61,16000,10,1.26
61,16000,20,1.26
61,16000,30,1.26
61,16000,40,1.26
61,16000,50,1.26
61,16000,60,1.26
61,16000,70,1.43
61,16000,80,1.43
61,16000,90,1.43
61,16000,100,1.43
61,16000,110,1.43
61,16000,120,1.43
61,16000,130,1.43
61,16000,140,1.34
61,16000,150,1.34
61,16000,160,1.34
61,16000,170,1.34
61,16000,180,1.34
61,16000,190,1.34
61,16000,200,1.34
61,16000,210,1.4
61,16000,220,1.4
61,16000,230,1.4
61,16000,240,1.4
61,16000,250,1.4
61,18000,0,1.4
61,18000,10,1.4
61,18000,20,1.4
61,18000,30,1.48
61,18000,40,1.48
61,18000,50,1.48
61,18000,60,1.48
61,18000,70,1.48
61,18000,80,1.48
61,18000,90,1.48
61,18000,100,1.47
61,18000,110,1.47
61,18000,120,1.47
61,18000,130,1.47
61,18000,140,1.47
61,18000,150,1.47
61,18000,160,1.47
61,18000,170,1.38
61,18000,180,1.38
61,18000,190,1.38
61,18000,200,1.38
61,18000,210,1.38
61,18000,220,1.38
61,18000,230,1.38
61,18000,240,1.35
61,18000,250,1.35
61,20000,0,1.35
61,20000,10,1.35
61,20000,20,1.35
61,20000,30,1.35
61,20000,40,1.35
61,20000,50,1.35
61,20000,60,1.32
61,20000,70,1.32
61,20000,80,1.32
61,20000,90,1.32
61,20000,100,1.32
61,20000,110,1.32
61,20000,120,1.32
61,20000,130,1.37
61,20000,140,1.37
61,20000,150,1.37
61,20000,160,1.37
61,20000,170,1.37
61,20000,180,1.37
61,20000,190,1.37
61,20000,200,1.39
61,20000,210,1.39
61,20000,220,1.39
61,20000,230,1.39
61,20000,240,1.39
61,20000,250,1.39
61,22000,0,1.39
61,22000,10,1.39
61,22000,20,1.44
61,22000,30,1.44
61,22000,40,1.44
61,22000,50,1.44
61,22000,60,1.44
61,22000,70,1.44
61,22000,80,1.44
61,22000,90,1.36
61,22000,100,1.36
61,22000,110,1.36
61,22000,120,1.36
61,22000,130,1.36
61,22000,140,1.36
61,22000,150,1.36
61,22000,160,1.35
61,22000,170,1.35
61,22000,180,1.35
61,22000,190,1.35
61,22000,200,1.35
61,22000,210,1.35
61,22000,220,1.35
61,22000,230,1.35
61,22000,240,1.35
61,22000,250,1.35
61,24000,0,1.35
61,24000,10,1.35
61,24000,20,1.35
61,24000,30,1.35
61,24000,40,1.35
61,24000,50,1.47
61,24000,60,1.47
61,24000,70,1.47
61,24000,80,1.47
61,24000,90,1.47
61,24000,100,1.47
61,24000,110,1.47
61,24000,120,1.36
61,24000,130,1.36
61,24000,140,1.36
61,24000,150,1.36
61,24000,160,1.36
61,24000,170,1.36
61,24000,180,1.36
61,24000,190,1.32
61,24000,200,1.32
61,24000,210,1.32
61,24000,220,1.32
61,24000,230,1.32
61,24000,240,1.32
61,24000,250,1.32
61,26000,0,1.32
61,26000,10,1.32
61,26000,20,1.32
61,26000,30,1.32
61,26000,40,1.32
61,26000,50,1.32
61,26000,60,1.32
61,26000,70,1.32
61,26000,80,1.41
61,26000,90,1.41
61,26000,100,1.41
61,26000,110,1.41
61,26000,120,1.41
61,26000,130,1.41
61,26000,140,1.41
61,26000,150,1.38
61,26000,160,1.38
61,26000,170,1.38
61,26000,180,1.38
61,26000,190,1.38
61,26000,200,1.38
61,26000,210,1.38
61,26000,220,1.38
61,26000,230,1.37
61,26000,240,1.37
61,26000,250,1.37
61,28000,0,1.37
61,28000,10,1.37
61,28000,20,1.37
61,28000,30,1.37
61,28000,40,1.41
61,28000,50,1.41
61,28000,60,1.41
61,28000,70,1.41
61,28000,80,1.41
61,28000,90,1.41
61,28000,100,1.41
61,28000,110,1.38
61,28000,120,1.38
61,28000,130,1.38
61,28000,140,1.38
61,28000,150,1.38
61,28000,160,1.38
61,28000,170,1.38
61,28000,180,1.4
61,28000,190,1.4
61,28000,200,1.4
61,28000,210,1.4
61,28000,220,1.4
61,28000,230,1.4
61,28000,240,1.4
61,28000,250,1.4
61,30000,0,1.28
61,30000,10,1.28
61,30000,20,1.28
61,30000,30,1.28
61,30000,40,1.28
61,30000,50,1.28
61,30000,60,1.28
61,30000,70,1.28
61,30000,80,1.28
61,30000,90,1.28
61,30000,100,1.28
61,30000,110,1.28
61,30000,120,1.28
61,30000,130,1.28
61,30000,140,1.41
61,30000,150,1.41
61,30000,160,1.41
61,30000,170,1.41
61,30000,180,1.41
61,30000,190,1.41
61,30000,200,1.41
61,30000,210,1.41
61,30000,220,1.52
61,30000,230,1.52
61,30000,240,1.52
61,30000,250,1.52
61,32000,0,1.52
61,32000,10,1.52
61,32000,20,1.52
61,32000,30,1.39
61,32000,40,1.39
61,32000,50,1.39
61,32000,60,1.39
61,32000,70,1.39
61,32000,80,1.39
61,32000,90,1.39
61,32000,100,1.36
61,32000,110,1.36
61,32000,120,1.36
61,32000,130,1.36
61,32000,140,1.36
61,32000,150,1.36
61,32000,160,1.36
61,32000,170,1.41
61,32000,180,1.41
61,32000,190,1.41
61,32000,200,1.41
61,32000,210,1.41
61,32000,220,1.41
61,32000,230,1.41
61,32000,240,1.41
61,32000,250,1.43
61,34000,0,1.43
61,34000,10,1.43
61,34000,20,1.43
61,34000,30,1.43
61,34000,40,1.43
61,34000,50,1.43
61,34000,60,1.38
61,34000,70,1.38
61,34000,80,1.38
61,34000,90,1.38
61,34000,100,1.38
61,34000,110,1.38
61,34000,120,1.38
61,34000,130,1.34
61,34000,140,1.34
61,34000,150,1.34
61,34000,160,1.34
61,34000,170,1.34
61,34000,180,1.34
61,34000,190,1.34
61,34000,200,1.34
61,34000,210,1.42
61,34000,220,1.42
61,34000,230,1.42
61,34000,240,1.42
61,34000,250,1.42
61,36000,0,1.42
61,36000,10,1.42
61,36000,20,1.48
61,36000,30,1.48
61,36000,40,1.48
61,36000,50,1.48
61,36000,60,1.48
61,36000,70,1.48
61,36000,80,1.48
61,36000,90,1.44
61,36000,100,1.44
61,36000,110,1.44
61,36000,120,1.44
61,36000,130,1.44
61,36000,140,1.44
61,36000,150,1.44
61,36000,160,1.44
61,36000,170,1.4
61,36000,180,1.4
61,36000,190,1.4
61,36000,200,1.4
61,36000,210,1.4
61,36000,220,1.4
61,36000,230,1.4
61,36000,240,1.37
61,36000,250,1.37
61,38000,0,1.37
61,38000,10,1.37
61,38000,20,1.37
61,38000,30,1.37
61,38000,40,1.37
61,38000,50,1.41
61,38000,60,1.41
61,38000,70,1.41
61,38000,80,1.41
61,38000,90,1.41
61,38000,100,1.41
61,38000,110,1.41
61,38000,120,1.37
61,38000,130,1.37
61,38000,140,1.37
61,38000,150,1.37
61,38000,160,1.37
61,38000,170,1.37
61,38000,180,1.37
61,38000,190,1.37
61,38000,200,1.43
61,38000,210,1.43
61,38000,220,1.43
61,38000,230,1.43
61,38000,240,1.43
61,38000,250,1.43
61,40000,0,1.43
61,40000,10,1.35
61,40000,20,1.35
61,40000,30,1.35
61,40000,40,1.35
61,40000,50,1.35
61,40000,60,1.35
61,40000,70,1.35
61,40000,80,1.43
61,40000,90,1.43
61,40000,100,1.43
61,40000,110,1.43
61,40000,120,1.43
61,40000,130,1.43
61,40000,140,1.43
61,40000,150,1.43
61,40000,160,1.38
61,40000,170,1.38
61,40000,180,1.38
61,40000,190,1.38
61,40000,200,1.38
61,40000,210,1.38
61,40000,220,1.38
61,40000,230,1.35
61,40000,240,1.35
61,40000,250,1.35
61,42000,0,1.35
61,42000,10,1.35
61,42000,20,1.35
61,42000,30,1.35
61,42000,40,1.38
61,42000,50,1.38
61,42000,60,1.38
61,42000,70,1.38
61,42000,80,1.38
61,42000,90,1.38
61,42000,100,1.38
61,42000,110,1.37
61,42000,120,1.37
61,42000,130,1.37
61,42000,140,1.37
61,42000,150,1.37
61,42000,160,1.37
61,42000,170,1.37
61,42000,180,1.34
61,42000,190,1.34
61,42000,200,1.34
61,42000,210,1.34
61,42000,220,1.34
61,42000,230,1.34
61,42000,240,1.34
61,42000,250,1.34
61,44000,0,1.34
61,44000,10,1.34
61,44000,20,1.34
61,44000,30,1.34
61,44000,40,1.34
61,44000,50,1.34
61,44000,60,1.34
61,44000,70,1.39
61,44000,80,1.39
61,44000,90,1.39
61,44000,100,1.39
61,44000,110,1.39
61,44000,120,1.39
61,44000,130,1.39
61,44000,140,1.35
61,44000,150,1.35
61,44000,160,1.35
61,44000,170,1.35
61,44000,180,1.35
61,44000,190,1.35
61,44000,200,1.35
61,44000,210,1.35
61,44000,220,1.31
61,44000,230,1.31
61,44000,240,1.31
61,44000,250,1.31
61,46000,0,1.31
61,46000,10,1.31
61,46000,20,1.31
61,46000,30,1.48
61,46000,40,1.48
61,46000,50,1.48
61,46000,60,1.48
61,46000,70,1.48
61,46000,80,1.48
61,46000,90,1.48
61,46000,100,1.47
61,46000,110,1.47
61,46000,120,1.47
61,46000,130,1.47
61,46000,140,1.47
61,46000,150,1.47
61,46000,160,1.47
61,46000,170,1.47
61,46000,180,1.28
61,46000,190,1.28
61,46000,200,1.28
61,46000,210,1.28
61,46000,220,1.28
61,46000,230,1.28
61,46000,240,1.28
61,46000,250,1.2
61,48000,0,1.2
61,48000,10,1.2
61,48000,20,1.2
61,48000,30,1.2
61,48000,40,1.2
61,48000,50,1.2
61,48000,60,1.46
61,48000,70,1.46
61,48000,80,1.46
61,48000,90,1.46
61,48000,100,1.46
61,48000,110,1.46
61,48000,120,1.46
61,48000,130,1.35
61,48000,140,1.35
61,48000,150,1.35
61,48000,160,1.35
61,48000,170,1.35
61,48000,180,1.35
61,48000,190,1.35
61,48000,200,1.35
61,48000,210,1.28
61,48000,220,1.28
61,48000,230,1.28
61,48000,240,1.28
61,48000,250,1.28
61,50000,0,1.28
61,50000,10,1.28
61,50000,20,1.37
61,50000,30,1.37
61,50000,40,1.37
61,50000,50,1.37
61,50000,60,1.37
61,50000,70,1.37
61,50000,80,1.37
61,50000,90,1.43
61,50000,100,1.43
61,50000,110,1.43
61,50000,120,1.43
61,50000,130,1.43
61,50000,140,1.43
61,50000,150,1.43
61,50000,160,1.3
61,50000,170,1.3
61,50000,180,1.3
61,50000,190,1.3
61,50000,200,1.3
61,50000,210,1.3
61,50000,220,1.3
61,50000,230,1.3
61,50000,240,1.27
61,50000,250,1.27
61,52000,0,1.27
61,52000,10,1.27
61,52000,20,1.27
61,52000,30,1.27
61,52000,40,1.27
61,52000,50,1.42
61,52000,60,1.42
61,52000,70,1.42
61,52000,80,1.42
61,52000,90,1.42
61,52000,100,1.42
61,52000,110,1.42
61,52000,120,1.41
61,52000,130,1.41
61,52000,140,1.41
61,52000,150,1.41
61,52000,160,1.41
61,52000,170,1.41
61,52000,180,1.41
61,52000,190,1.41
61,52000,200,1.33
61,52000,210,1.33
61,52000,220,1.33
61,52000,230,1.33
61,52000,240,1.33
61,52000,250,1.33
61,54000,0,1.33
61,54000,10,1.24
61,54000,20,1.24
61,54000,30,1.24
61,54000,40,1.24
61,54000,50,1.24
61,54000,60,1.24
61,54000,70,1.24
61,54000,80,1.45
61,54000,90,1.45
61,54000,100,1.45
61,54000,110,1.45
61,54000,120,1.45
61,54000,130,1.45
61,54000,140,1.45
61,54000,150,1.45
61,54000,160,1.35
61,54000,170,1.35
61,54000,180,1.35
61,54000,190,1.35
61,54000,200,1.35
61,54000,210,1.35
61,54000,220,1.35
61,54000,230,1.31
61,54000,240,1.31
61,54000,250,1.31
61,56000,0,1.31
61,56000,10,1.31
61,56000,20,1.31
61,56000,30,1.31
61,56000,40,1.45
61,56000,50,1.45
61,56000,60,1.45
61,56000,70,1.45
61,56000,80,1.45
61,56000,90,1.45
61,56000,100,1.45
61,56000,110,1.37
61,56000,120,1.37
61,56000,130,1.37
61,56000,140,1.37
61,56000,150,1.37
61,56000,160,1.37
61,56000,170,1.37
61,56000,180,1.37
61,56000,190,1.39
61,56000,200,1.39
61,56000,210,1.39
61,56000,220,1.39
61,56000,230,1.39
61,56000,240,1.39
61,56000,250,1.39
61,58000,0,1.32
61,58000,10,1.32
61,58000,20,1.32
61,58000,30,1.32
61,58000,40,1.32
61,58000,50,1.32
61,58000,60,1.32
61,58000,70,1.4
61,58000,80,1.4
61,58000,90,1.4
61,58000,100,1.4
61,58000,110,1.4
61,58000,120,1.4
61,58000,130,1.4
61,58000,140,1.4
61,58000,150,1.44
61,58000,160,1.44
61,58000,170,1.44
61,58000,180,1.44
61,58000,190,1.44
61,58000,200,1.44
61,58000,210,1.44
61,58000,220,1.31
61,58000,230,1.31
61,58000,240,1.31
61,58000,250,1.31
61,60000,0,1.31
61,60000,10,1.31
61,60000,20,1.31
61,60000,30,1.4
61,60000,40,1.4
61,60000,50,1.4
61,60000,60,1.4
61,60000,70,1.4
61,60000,80,1.4
61,60000,90,1.4
61,60000,100,1.44
61,60000,110,1.44
61,60000,120,1.44
61,60000,130,1.44
61,60000,140,1.44
61,60000,150,1.44
61,60000,160,1.44
61,60000,170,1.44
61,60000,180,1.34
61,60000,190,1.34
61,60000,200,1.34
61,60000,210,1.34
61,60000,220,1.34
61,60000,230,1.34
61,60000,240,1.34
61,60000,250,1.24
61,62000,0,1.24
61,62000,10,1.24
61,62000,20,1.24
61,62000,30,1.24
61,62000,40,1.24
61,62000,50,1.24
61,62000,60,1.42
61,62000,70,1.42
61,62000,80,1.42
61,62000,90,1.42
61,62000,100,1.42
61,62000,110,1.42
61,62000,120,1.42
61,62000,130,1.42
61,62000,140,1.31
61,62000,150,1.31
61,62000,160,1.31
61,62000,170,1.31
61,62000,180,1.31
61,62000,190,1.31
61,62000,200,1.31
61,62000,210,1.27
61,62000,220,1.27
61,62000,230,1.27
61,62000,240,1.27
61,62000,250,1.27
61,64000,0,1.27
61,64000,10,1.27
61,64000,20,1.38
61,64000,30,1.38
61,64000,40,1.38
61,64000,50,1.38
61,64000,60,1.38
61,64000,70,1.38
61,64000,80,1.38
61,64000,90,1.39
61,64000,100,1.39
61,64000,110,1.39
61,64000,120,1.39
61,64000,130,1.39
61,64000,140,1.39
61,64000,150,1.39
61,64000,160,1.39
61,64000,170,1.36
61,64000,180,1.36
61,64000,190,1.36
61,64000,200,1.36
61,64000,210,1.36
61,64000,220,1.36
61,64000,230,1.36
61,64000,240,1.18
61,64000,250,1.18
71,0,0,1.18
71,0,10,1.18
71,0,20,1.18
71,0,30,1.18
71,0,40,1.18
71,0,50,1.45
71,0,60,1.45
71,0,70,1.45
71,0,80,1.45
71,0,90,1.45
71,0,100,1.45
71,0,110,1.45
71,0,120,1.46
71,0,130,1.46
71,0,140,1.46
71,0,150,1.46
71,0,160,1.46
71,0,170,1.46
71,0,180,1.46
71,0,190,1.46
71,0,200,1.39
71,0,210,1.39
71,0,220,1.39
71,0,230,1.39
71,0,240,1.39
71,0,250,1.39
71,2000,0,1.39
71,2000,10,1.23
71,2000,20,1.23
71,2000,30,1.23
71,2000,40,1.23
71,2000,50,1.23
71,2000,60,1.23
71,2000,70,1.23
71,2000,80,1.58
71,2000,90,1.58
71,2000,100,1.58
71,2000,110,1.58
71,2000,120,1.58
71,2000,130,1.58
71,2000,140,1.58
71,2000,150,1.58
71,2000,160,1.52
71,2000,170,1.52
71,2000,180,1.52
71,2000,190,1.52
71,2000,200,1.52
71,2000,210,1.52
71,2000,220,1.52
71,2000,230,1.38
71,2000,240,1.38
71,2000,250,1.38
71,4000,0,1.38
71,4000,10,1.38
71,4000,20,1.38
71,4000,30,1.38
71,4000,40,1.48
71,4000,50,1.48
71,4000,60,1.48
71,4000,70,1.48
71,4000,80,1.48
71,4000,90,1.48
71,4000,100,1.48
71,4000,110,1.48
71,4000,120,1.35
71,4000,130,1.35
71,4000,140,1.35
71,4000,150,1.35
71,4000,160,1.35
71,4000,170,1.35
71,4000,180,1.35
71,4000,190,1.32
71,4000,200,1.32
71,4000,210,1.32
71,4000,220,1.32
71,4000,230,1.32
71,4000,240,1.32
71,4000,250,1.32
71,6000,0,1.21
71,6000,10,1.21
71,6000,20,1.21
71,6000,30,1.21
71,6000,40,1.21
71,6000,50,1.21
71,6000,60,1.21
71,6000,70,1.21
71,6000,80,1.42
71,6000,90,1.42
71,6000,100,1.42
71,6000,110,1.42
71,6000,120,1.42
71,6000,130,1.42
71,6000,140,1.42
71,6000,150,1.42
71,6000,160,1.42
71,6000,170,1.42
71,6000,180,1.42
71,6000,190,1.42
71,6000,200,1.42
71,6000,210,1.42
71,6000,220,1.38
71,6000,230,1.38
71,6000,240,1.38
71,6000,250,1.38
71,8000,0,1.38
71,8000,10,1.38
71,8000,20,1.38
71,8000,30,1.52
71,8000,40,1.52
71,8000,50,1.52
71,8000,60,1.52
71,8000,70,1.52
71,8000,80,1.52
71,8000,90,1.52
71,8000,100,1.52
71,8000,110,1.45
71,8000,120,1.45
71,8000,130,1.45
71,8000,140,1.45
71,8000,150,1.45
71,8000,160,1.45
71,8000,170,1.45
71,8000,180,1.41
71,8000,190,1.41
71,8000,200,1.41
71,8000,210,1.41
71,8000,220,1.41
71,8000,230,1.41
71,8000,240,1.41
71,8000,250,1.37
71,10000,0,1.37
71,10000,10,1.37
71,10000,20,1.37
71,10000,30,1.37
71,10000,40,1.37
71,10000,50,1.37
71,10000,60,1.37
71,10000,70,1.58
71,10000,80,1.58
71,10000,90,1.58
71,10000,100,1.58
71,10000,110,1.58
71,10000,120,1.58
71,10000,130,1.58
71,10000,140,1.33
71,10000,150,1.33
71,10000,160,1.33
71,10000,170,1.33
71,10000,180,1.33
71,10000,190,1.33
71,10000,200,1.33
71,10000,210,1.35
71,10000,220,1.35
71,10000,230,1.35
71,10000,240,1.35
71,10000,250,1.35
71,12000,0,1.35
71,12000,10,1.35
71,12000,20,1.57
71,12000,30,1.57
71,12000,40,1.57
71,12000,50,1.57
71,12000,60,1.57
71,12000,70,1.57
71,12000,80,1.57
71,12000,90,1.57
71,12000,100,1.48
71,12000,110,1.48
71,12000,120,1.48
71,12000,130,1.48
71,12000,140,1.48
71,12000,150,1.48
71,12000,160,1.48
71,12000,170,1.42
71,12000,180,1.42
71,12000,190,1.42
71,12000,200,1.42
71,12000,210,1.42
71,12000,220,1.42
71,12000,230,1.42
71,12000,240,1.27
71,12000,250,1.27
71,14000,0,1.27
71,14000,10,1.27
71,14000,20,1.27
71,14000,30,1.27
71,14000,40,1.27
71,14000,50,1.59
71,14000,60,1.59
71,14000,70,1.59
71,14000,80,1.59
71,14000,90,1.59
71,14000,100,1.59
71,14000,110,1.59
71,14000,120,1.59
71,14000,130,1.44
71,14000,140,1.44
71,14000,150,1.44
71,14000,160,1.44
71,14000,170,1.44
71,14000,180,1.44
71,14000,190,1.44
71,14000,200,1.41
71,14000,210,1.41
71,14000,220,1.41
71,14000,230,1.41
71,14000,240,1.41
71,14000,250,1.41
71,16000,0,1.41
71,16000,10,1.43
71,16000,20,1.43
71,16000,30,1.43
71,16000,40,1.43
71,16000,50,1.43
71,16000,60,1.43
71,16000,70,1.43
71,16000,80,1.43
71,16000,90,1.47
71,16000,100,1.47
71,16000,110,1.47
71,16000,120,1.47
71,16000,130,1.47
71,16000,140,1.47
71,16000,150,1.47
71,16000,160,1.48
71,16000,170,1.48
71,16000,180,1.48
71,16000,190,1.48
71,16000,200,1.48
71,16000,210,1.48
71,16000,220,1.48
71,16000,230,1.43
71,16000,240,1.43
71,16000,250,1.43
71,18000,0,1.43
71,18000,10,1.43
71,18000,20,1.43
71,18000,30,1.43
71,18000,40,1.43
71,18000,50,1.57
71,18000,60,1.57
71,18000,70,1.57
71,18000,80,1.57
71,18000,90,1.57
71,18000,100,1.57
71,18000,110,1.57
71,18000,120,1.48
71,18000,130,1.48
71,18000,140,1.48
71,18000,150,1.48
71,18000,160,1.48
71,18000,170,1.48
71,18000,180,1.48
71,18000,190,1.39
71,18000,200,1.39
71,18000,210,1.39
71,18000,220,1.39
71,18000,230,1.39
71,18000,240,1.39
71,18000,250,1.39
71,20000,0,1.39
71,20000,10,1.39
71,20000,20,1.39
71,20000,30,1.39
71,20000,40,1.39
71,20000,50,1.39
71,20000,60,1.39
71,20000,70,1.39
71,20000,80,1.42
71,20000,90,1.42
71,20000,100,1.42
71,20000,110,1.42
71,20000,120,1.42
71,20000,130,1.42
71,20000,140,1.42
71,20000,150,1.51
71,20000,160,1.51
71,20000,170,1.51
71,20000,180,1.51
71,20000,190,1.51
71,20000,200,1.51
71,20000,210,1.51
71,20000,220,1.4
71,20000,230,1.4
71,20000,240,1.4
71,20000,250,1.4
71,22000,0,1.4
71,22000,10,1.4
71,22000,20,1.4
71,22000,30,1.58
71,22000,40,1.58
71,22000,50,1.58
71,22000,60,1.58
71,22000,70,1.58
71,22000,80,1.58
71,22000,90,1.58
71,22000,100,1.58
71,22000,110,1.51
71,22000,120,1.51
71,22000,130,1.51
71,22000,140,1.51
71,22000,150,1.51
71,22000,160,1.51
71,22000,170,1.51
71,22000,180,1.48
71,22000,190,1.48
71,22000,200,1.48
71,22000,210,1.48
71,22000,220,1.48
71,22000,230,1.48
71,22000,240,1.48
71,22000,250,1.32
71,24000,0,1.32
71,24000,10,1.32
71,24000,20,1.32
71,24000,30,1.32
71,24000,40,1.32
71,24000,50,1.32
71,24000,60,1.32
71,24000,70,1.53
71,24000,80,1.53
71,24000,90,1.53
71,24000,100,1.53
71,24000,110,1.53
71,24000,120,1.53
71,24000,130,1.53
71,24000,140,1.53
71,24000,150,1.53
71,24000,160,1.53
71,24000,170,1.53
71,24000,180,1.53
71,24000,190,1.53
71,24000,200,1.53
71,24000,210,1.46
71,24000,220,1.46
71,24000,230,1.46
71,24000,240,1.46
71,24000,250,1.46
71,26000,0,1.46
71,26000,10,1.46
71,26000,20,1.52
71,26000,30,1.52
71,26000,40,1.52
71,26000,50,1.52
71,26000,60,1.52
71,26000,70,1.52
71,26000,80,1.52
71,26000,90,1.52
71,26000,100,1.49
71,26000,110,1.49
71,26000,120,1.49
71,26000,130,1.49
71,26000,140,1.49
71,26000,150,1.49
71,26000,160,1.49
71,26000,170,1.51
71,26000,180,1.51
71,26000,190,1.51
71,26000,200,1.51
71,26000,210,1.51
71,26000,220,1.51
71,26000,230,1.51
71,26000,240,1.37
71,26000,250,1.37
71,28000,0,1.37
71,28000,10,1.37
71,28000,20,1.37
71,28000,30,1.37
71,28000,40,1.37
71,28000,50,1.37
71,28000,60,1.52
71,28000,70,1.52
71,28000,80,1.52
71,28000,90,1.52
71,28000,100,1.52
71,28000,110,1.52
71,28000,120,1.52
71,28000,130,1.54
71,28000,140,1.54
71,28000,150,1.54
71,28000,160,1.54
71,28000,170,1.54
71,28000,180,1.54
71,28000,190,1.54
71,28000,200,1.38
71,28000,210,1.38
71,28000,220,1.38
71,28000,230,1.38
71,28000,240,1.38
71,28000,250,1.38
71,30000,0,1.38
71,30000,10,1.51
71,30000,20,1.51
71,30000,30,1.51
71,30000,40,1.51
71,30000,50,1.51
71,30000,60,1.51
71,30000,70,1.51
71,30000,80,1.51
71,30000,90,1.54
71,30000,100,1.54
71,30000,110,1.54
71,30000,120,1.54
71,30000,130,1.54
71,30000,140,1.54
71,30000,150,1.54
71,30000,160,1.5
71,30000,170,1.5
71,30000,180,1.5
71,30000,190,1.5
71,30000,200,1.5
71,30000,210,1.5
71,30000,220,1.5
71,30000,230,1.45
71,30000,240,1.45
71,30000,250,1.45
71,32000,0,1.45
71,32000,10,1.45
71,32000,20,1.45
71,32000,30,1.45
71,32000,40,1.45
71,32000,50,1.5
71,32000,60,1.5
71,32000,70,1.5
71,32000,80,1.5
71,32000,90,1.5
71,32000,100,1.5
71,32000,110,1.5
71,32000,120,1.49
71,32000,130,1.49
71,32000,140,1.49
71,32000,150,1.49
71,32000,160,1.49
71,32000,170,1.49
71,32000,180,1.49
71,32000,190,1.38
71,32000,200,1.38
71,32000,210,1.38
71,32000,220,1.38
71,32000,230,1.38
71,32000,240,1.38
71,32000,250,1.38
71,34000,0,1.38
71,34000,10,1.47
71,34000,20,1.47
71,34000,30,1.47
71,34000,40,1.47
71,34000,50,1.47
71,34000,60,1.47
71,34000,70,1.47
71,34000,80,1.49
